15        Threads
1         Connections per thread
100000    Requests per client


ALL STATS
===================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    MOVED/sec      ASK/sec      Latency       KB/sec 
---------------------------------------------------------------------------------------------------
Sets       289755.69          ---          ---         0.00         0.00      0.15200    303589.14 
Gets            0.00         0.00         0.00         0.00         0.00      0.00000         0.00 
Waits           0.00          ---          ---          ---          ---      0.00000          --- 
Totals     289755.69         0.00         0.00         0.00         0.00      0.15200    303589.14 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.030         0.00
SET       0.031         0.00
SET       0.032         0.00
SET       0.033         0.00
SET       0.034         0.00
SET       0.035         0.00
SET       0.036         0.00
SET       0.037         0.00
SET       0.038         0.00
SET       0.039         0.00
SET       0.040         0.01
SET       0.041         0.01
SET       0.042         0.01
SET       0.043         0.01
SET       0.044         0.01
SET       0.045         0.01
SET       0.046         0.01
SET       0.047         0.01
SET       0.048         0.01
SET       0.049         0.02
SET       0.050         0.02
SET       0.051         0.02
SET       0.052         0.02
SET       0.053         0.02
SET       0.054         0.02
SET       0.055         0.02
SET       0.056         0.02
SET       0.057         0.02
SET       0.058         0.02
SET       0.059         0.02
SET       0.060         0.02
SET       0.061         0.02
SET       0.062         0.02
SET       0.063         0.03
SET       0.064         0.03
SET       0.065         0.03
SET       0.066         0.03
SET       0.067         0.03
SET       0.068         0.03
SET       0.069         0.03
SET       0.070         0.03
SET       0.071         0.03
SET       0.072         0.03
SET       0.073         0.03
SET       0.074         0.04
SET       0.075         0.04
SET       0.076         0.04
SET       0.077         0.04
SET       0.078         0.04
SET       0.079         0.04
SET       0.080         0.04
SET       0.081         0.05
SET       0.082         0.05
SET       0.083         0.05
SET       0.084         0.05
SET       0.085         0.06
SET       0.086         0.06
SET       0.087         0.06
SET       0.088         0.06
SET       0.089         0.07
SET       0.090         0.07
SET       0.091         0.07
SET       0.092         0.08
SET       0.093         0.08
SET       0.094         0.08
SET       0.095         0.09
SET       0.096         0.09
SET       0.097         0.09
SET       0.098         0.09
SET       0.099         0.10
SET       0.100         0.12
SET       0.110         0.33
SET       0.120         2.30
SET       0.130        17.83
SET       0.140        57.31
SET       0.150        73.37
SET       0.160        78.50
SET       0.170        83.22
SET       0.180        88.02
SET       0.190        92.87
SET       0.200        95.86
SET       0.210        96.89
SET       0.220        97.31
SET       0.230        97.56
SET       0.240        97.80
SET       0.250        98.17
SET       0.260        98.72
SET       0.270        99.27
SET       0.280        99.59
SET       0.290        99.73
SET       0.300        99.80
SET       0.310        99.85
SET       0.320        99.88
SET       0.330        99.89
SET       0.340        99.91
SET       0.350        99.92
SET       0.360        99.93
SET       0.370        99.94
SET       0.380        99.95
SET       0.390        99.96
SET       0.400        99.96
SET       0.410        99.97
SET       0.420        99.97
SET       0.430        99.97
SET       0.440        99.97
SET       0.450        99.98
SET       0.460        99.98
SET       0.470        99.98
SET       0.480        99.98
SET       0.490        99.98
SET       0.500        99.99
SET       0.510        99.99
SET       0.520        99.99
SET       0.530        99.99
SET       0.540        99.99
SET       0.550        99.99
SET       0.560        99.99
SET       0.570        99.99
SET       0.580        99.99
SET       0.590        99.99
SET       0.600        99.99
SET       0.610        99.99
SET       0.620        99.99
SET       0.630        99.99
SET       0.640        99.99
SET       0.650        99.99
SET       0.660        99.99
SET       0.670        99.99
SET       0.680        99.99
SET       0.700        99.99
SET       0.710        99.99
SET       0.720        99.99
SET       0.730       100.00
SET       0.740       100.00
SET       0.750       100.00
SET       0.760       100.00
SET       0.770       100.00
SET       0.780       100.00
SET       0.790       100.00
SET       0.800       100.00
SET       0.810       100.00
SET       0.830       100.00
SET       0.850       100.00
SET       0.870       100.00
SET       0.880       100.00
SET       0.890       100.00
SET       0.900       100.00
SET       0.930       100.00
SET       0.940       100.00
SET       0.950       100.00
SET       0.970       100.00
SET       1.000       100.00
SET       1.200       100.00
SET       1.300       100.00
SET       1.400       100.00
SET       1.500       100.00
SET       1.600       100.00
SET       1.700       100.00
SET       2.000       100.00
SET       2.100       100.00
SET       2.200       100.00
SET       5.400       100.00
---
---
