20        Threads
1         Connections per thread
100000    Requests per client


ALL STATS
=========================================================================
Type         Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
-------------------------------------------------------------------------
Sets        67577.45          ---          ---      0.29200     70803.72 
Gets            0.00         0.00         0.00      0.00000         0.00 
Waits           0.00          ---          ---      0.00000          --- 
Totals      67577.45         0.00         0.00      0.29200     70803.72 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.041         0.00
SET       0.042         0.00
SET       0.043         0.00
SET       0.044         0.00
SET       0.045         0.00
SET       0.046         0.00
SET       0.047         0.00
SET       0.048         0.00
SET       0.049         0.00
SET       0.050         0.00
SET       0.051         0.00
SET       0.052         0.00
SET       0.053         0.00
SET       0.054         0.00
SET       0.055         0.01
SET       0.056         0.01
SET       0.057         0.01
SET       0.058         0.01
SET       0.059         0.01
SET       0.060         0.01
SET       0.061         0.01
SET       0.062         0.01
SET       0.063         0.01
SET       0.064         0.01
SET       0.065         0.01
SET       0.067         0.01
SET       0.068         0.01
SET       0.069         0.01
SET       0.070         0.01
SET       0.071         0.01
SET       0.072         0.01
SET       0.073         0.01
SET       0.074         0.01
SET       0.075         0.01
SET       0.076         0.01
SET       0.077         0.01
SET       0.078         0.01
SET       0.079         0.01
SET       0.080         0.01
SET       0.081         0.01
SET       0.082         0.01
SET       0.083         0.01
SET       0.084         0.01
SET       0.085         0.01
SET       0.086         0.01
SET       0.087         0.01
SET       0.088         0.01
SET       0.089         0.01
SET       0.090         0.02
SET       0.091         0.02
SET       0.092         0.02
SET       0.093         0.02
SET       0.094         0.02
SET       0.095         0.02
SET       0.096         0.02
SET       0.097         0.02
SET       0.098         0.02
SET       0.099         0.02
SET       0.100         0.02
SET       0.110         0.03
SET       0.120         0.04
SET       0.130         0.04
SET       0.140         0.05
SET       0.150         0.06
SET       0.160         0.08
SET       0.170         0.09
SET       0.180         0.10
SET       0.190         0.12
SET       0.200         0.15
SET       0.210         0.19
SET       0.220         0.31
SET       0.230         2.49
SET       0.240        17.13
SET       0.250        42.91
SET       0.260        61.03
SET       0.270        71.66
SET       0.280        79.82
SET       0.290        85.32
SET       0.300        88.27
SET       0.310        89.80
SET       0.320        91.02
SET       0.330        92.27
SET       0.340        93.43
SET       0.350        94.36
SET       0.360        95.10
SET       0.370        95.69
SET       0.380        96.15
SET       0.390        96.51
SET       0.400        96.78
SET       0.410        96.98
SET       0.420        97.12
SET       0.430        97.20
SET       0.440        97.25
SET       0.450        97.29
SET       0.460        97.32
SET       0.470        97.36
SET       0.480        97.40
SET       0.490        97.55
SET       0.500        97.90
SET       0.510        98.32
SET       0.520        98.71
SET       0.530        99.01
SET       0.540        99.23
SET       0.550        99.40
SET       0.560        99.53
SET       0.570        99.63
SET       0.580        99.69
SET       0.590        99.74
SET       0.600        99.77
SET       0.610        99.79
SET       0.620        99.80
SET       0.630        99.81
SET       0.640        99.81
SET       0.650        99.82
SET       0.660        99.82
SET       0.670        99.82
SET       0.680        99.82
SET       0.690        99.83
SET       0.700        99.83
SET       0.710        99.83
SET       0.720        99.83
